SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500655,GARWARE POLY,X ,Q,144.95,145.00,143.10,143.10,143.10,140.60,20,932,133832.00,
500660,GLAXOSMITH  ,A ,Q,2548.80,2600.00,2548.80,2588.40,2571.95,2554.25,224,689,1776987.00,
500670,GUJ.NARMADA ,A ,Q,465.75,482.20,465.75,477.50,477.50,464.10,2138,157910,75235772.00,
500672,NOVARTIS    ,B ,Q,639.05,649.60,628.00,635.40,635.40,635.90,109,1550,990515.00,
500674,SANOFI      ,A ,Q,5165.95,5295.00,5130.35,5198.30,5162.80,5149.20,125,469,2443419.00,
500676,GLAXOSMITHKL,A ,Q,6499.50,6499.50,6405.00,6436.00,6410.05,6470.40,127,414,2664367.00,
500680,PFIZER LTD. ,A ,Q,2550.00,2586.00,2540.00,2566.70,2561.05,2556.30,414,2806,7212799.00,
500690,GUJ.ST.FERT ,A ,Q,112.35,114.10,111.75,113.25,113.25,111.35,1069,165978,18778568.00,
500696,HIND UNI LT ,A ,Q,1585.00,1606.35,1580.50,1601.80,1601.80,1572.80,1656,43747,69841951.00,
500710,AKZOINDIA   ,B ,Q,1860.00,1886.40,1835.55,1868.20,1863.00,1823.75,237,788,1468122.00,
500730,NOCIL LTD   ,B ,Q,165.00,180.60,165.00,177.60,177.60,163.85,3743,383303,67129745.00,
500770,TATA CHEM.  ,A ,Q,727.00,742.05,723.00,739.50,739.50,730.10,725,23948,17652699.00,
500777,T.P.L.      ,B ,Q,34.95,37.90,34.95,37.55,37.55,34.85,183,23575,874351.00,
500780,ZUARIGLOB   ,B ,Q,148.85,153.95,148.80,150.70,150.05,145.90,114,3094,467172.00,
500790,NESTLE (I)  ,A ,Q,9781.40,9839.95,9739.00,9791.40,9815.00,9757.25,224,1114,10892591.00,
500800,TATAGLOBAL  ,A ,Q,265.45,269.20,263.35,267.10,266.30,264.95,814,81931,21863100.00,
500820,ASIAN PAINTS,A ,Q,1265.00,1294.55,1263.05,1287.70,1287.70,1263.75,1417,49077,62983552.00,
500825,BRITANIA IND,A ,Q,5899.00,5998.00,5813.45,5971.90,5971.90,5868.75,1377,11243,66614886.00,
500830,COLGATE PALM,A ,Q,1236.50,1245.00,1222.05,1236.70,1236.70,1231.15,888,35105,43134149.00,
500840,EIH LTD.    ,B ,Q,172.45,175.85,170.60,171.65,171.65,169.75,476,39056,6751520.00,
500850,INDIAN HOTEL,A ,Q,135.00,138.70,135.00,137.70,137.70,133.75,905,307220,42192770.00,
500870,CASTROL     ,A ,Q,173.70,183.40,173.05,182.30,182.30,173.70,1737,106918,19160244.00,
500875,ITC LTD.    ,A ,Q,270.20,272.05,270.20,270.50,270.50,270.60,2782,432873,117341161.00,
500877,APOLLO TYRES,A ,Q,273.35,277.20,272.60,275.35,275.35,273.05,774,169208,46488864.00,
500878,CEAT LIMITED,A ,Q,1363.00,1374.90,1357.05,1366.05,1360.30,1350.35,806,25470,34826277.00,
500890,MODI RUBBER ,T ,Q,69.00,75.80,69.00,70.25,70.25,72.20,8,4278,295258.00,
500940,FINOLEX IND.,A ,Q,600.05,615.00,597.00,613.75,613.85,604.25,50,773,470732.00,
501150,CENTRUM CAP ,B ,Q,57.85,59.00,56.55,56.95,57.00,56.55,393,66968,3866224.00,
501179,OSCAR INV.  ,XT,Q,90.00,90.00,90.00,90.00,90.00,88.00,1,1,90.00,
501242,TCI FINANCE ,B ,Q,22.80,23.80,22.80,23.45,23.40,22.35,33,911,21337.00,
501295,INDUS.INV.TR,B ,Q,99.00,99.00,99.00,99.00,99.00,104.20,2,200,19800.00,
501298,INDUS.&PRUD.,X ,Q,1175.00,1175.00,1175.00,1175.00,1175.00,1199.00,2,5,5875.00,
501301,TATA INVEST.,B ,Q,800.20,817.00,800.20,811.85,815.45,806.70,83,3557,2886860.00,
501343,MOTOR&GEN.FI,B ,Q,39.00,39.15,39.00,39.15,39.15,39.00,5,725,28278.00,
501370,WALCHAND PF ,X ,Q,118.55,118.55,115.00,115.45,115.45,120.15,19,1355,158329.00,
501391,W.H.BRADY   ,X ,Q,152.50,152.95,152.50,152.95,152.95,152.05,2,100,15281.00,
501423,SHA ENG PLA ,X ,Q,1305.65,1338.00,1300.00,1307.30,1305.00,1280.10,76,1087,1425080.00,
501425,BOM.BURMAH  ,A ,Q,1486.00,1516.50,1486.00,1496.15,1501.00,1467.20,954,22494,33748410.00,
501455,GREAVES COTT,A ,Q,125.90,129.15,125.90,127.85,127.85,124.90,2568,50116,6415261.00,
501700,INDIA NIVEH ,X ,Q,45.50,45.95,45.50,45.70,45.70,45.90,28,6079,277700.00,
501848,GLOBAL OFFS ,B ,Q,19.00,19.85,19.00,19.75,19.75,18.95,3,206,3942.00,
502015,ASIIL       ,X ,Q,27.30,28.00,26.55,27.35,27.60,26.50,55,10441,284693.00,
502090,SAGAR CEM.  ,B ,Q,820.25,834.90,808.70,819.80,819.80,820.10,36,327,267717.00,
502137,DECAN CEMENT,B ,Q,416.40,420.00,416.40,420.00,420.00,417.00,4,62,25928.00,
502157,MANGALAM CEM,B ,Q,269.75,280.00,269.75,273.05,273.05,271.35,76,1433,394453.00,
502165,OCL INDIA L ,B ,Q,1206.40,1255.00,1201.00,1249.45,1255.00,1174.75,28,471,579879.00,
502168,N C L IND.  ,B ,Q,187.00,192.65,186.65,188.15,188.15,184.95,105,7612,1444042.00,
502175,SAURAS.CEM. ,X ,Q,62.25,62.90,61.05,61.35,61.40,62.25,110,14553,901242.00,
502180,SRI DIGV CEM,X ,Q,25.25,25.75,23.10,25.00,25.00,25.20,195,56101,1383865.00,
502219,BOROSIL GLAS,B ,Q,797.00,817.10,797.00,812.15,815.00,793.40,410,7318,5907411.00,
502281,TRIVENI GLAS,XT,Q,13.03,13.03,12.25,12.25,12.25,12.42,18,2865,35737.00,
502330,IPAPPM      ,B ,Q,331.45,335.00,324.40,325.45,325.70,328.10,105,2485,820447.00,
502355,BALKRISH IND,A ,Q,1105.00,1121.80,1096.60,1108.65,1110.00,1100.65,392,7992,8857708.00,
502407,NATH PULP   ,X ,Q,42.95,42.95,35.15,38.50,38.50,36.00,6,158,5777.00,
502420,ORIENT PAPER,B ,Q,29.75,30.20,28.05,28.35,28.35,29.65,553,67236,1949479.00,
502445,CITADEL     ,X ,Q,33.50,40.20,33.50,40.20,40.20,33.50,31,4371,171501.00,
502448,ROLLATAINER ,B ,Q,3.50,3.67,3.15,3.44,3.49,3.45,34,29192,98577.00,
502450,SESHA.PAPER ,B ,Q,883.00,900.00,883.00,893.20,900.00,847.10,24,193,171627.00,
502587,RAMA PULP   ,X ,Q,46.60,46.60,45.00,45.50,45.50,44.50,35,7260,334478.00,
502589,VAPI PAPER  ,XT,Q,26.15,27.45,26.15,27.45,27.45,26.15,2,100,2742.00,
502742,SINTEX IND. ,A ,Q,15.15,15.60,15.05,15.35,15.35,15.10,668,396879,6076800.00,
502761,BLUE BLEND  ,B ,Q,10.30,10.30,9.75,10.25,10.25,10.19,9,1164,11516.00,
502820,DCM LTD.    ,B ,Q,82.00,87.75,81.35,87.65,87.70,82.60,141,6687,570288.00,
502865,FORBES & CO ,B ,Q,2872.90,2976.65,2801.00,2976.65,2976.65,2834.95,230,2711,8015382.00,
502873,H.P.COTTON  ,X ,Q,34.30,35.15,34.30,35.15,35.15,35.20,3,212,7439.00,
502937,KESORAM IND ,B ,Q,85.50,89.95,85.40,88.45,88.45,84.20,522,51468,4515385.00,
502958,LAKSHMI MILL,X ,Q,3290.00,3350.00,3211.00,3234.35,3234.35,3283.20,13,30,98610.00,
502986,VARDH TEXT  ,B ,Q,1264.00,1296.00,1264.00,1279.15,1280.00,1265.05,84,630,805256.00,
503015,MODERN INDIA,X ,Q,42.00,42.00,42.00,42.00,42.00,42.00,1,5,210.00,
503031,PENLAND LTD ,B ,Q,16.05,16.60,15.10,15.55,15.55,16.45,720,190904,3000593.00,
503100,PHOENIX MILL,B ,Q,660.30,665.95,643.05,647.15,647.15,657.30,208,1860,1216703.00,
503101,MARATHON NEX,B ,Q,178.00,182.80,178.00,180.80,180.60,176.00,6,189,34203.00,
503127,RAJA BAHADUR,XT,Q,1200.00,1200.00,1200.00,1200.00,1200.00,1200.85,1,1,1200.00,
503162,REL.CHEMOTX ,X ,Q,77.10,82.65,75.40,77.80,79.00,77.10,25,646,49562.00,
503169,RUBY MILLS  ,B ,Q,321.00,358.00,321.00,351.40,351.40,324.45,153,3770,1312437.00,
503229,SIMPLEX REAL,X ,Q,88.85,88.85,88.85,88.85,88.85,93.45,1,5,444.00,
503310,SWAN ENG    ,A ,Q,170.55,172.00,168.15,170.10,170.10,169.70,615,84398,14372293.00,
503349,VICTORIA MIL,X ,Q,2900.05,3237.00,2900.05,3237.00,3237.00,3129.45,3,6,19085.00,
503657,VEER ENERGY ,X ,Q,16.80,17.00,16.10,16.55,16.50,15.90,78,12744,210472.00,
503722,BANSW.SYNTEX,B ,Q,88.00,92.90,88.00,90.00,90.00,87.00,21,624,56562.00,
503804,SHRI DINESH ,X ,Q,156.85,157.40,156.85,157.40,157.40,159.00,5,94,14771.00,
503806,SRF LIMITED ,A ,Q,1911.15,1925.00,1895.00,1899.70,1899.70,1895.60,434,10138,19325835.00,
503811,SIYARAM SILK,B ,Q,637.00,650.00,635.00,644.90,650.00,619.00,72,508,325940.00,
503837,SHREE RAJSYN,X ,Q,10.01,10.01,10.01,10.01,10.01,10.49,2,115,1151.00,
503881,HIND.SYNTEX ,B ,Q,6.27,6.27,6.27,6.27,6.27,6.27,1,4,25.00,
503960,BHARAT BIJLE,B ,Q,1287.80,1320.05,1278.00,1313.85,1313.85,1271.80,169,1795,2336804.00,
504000,ELPRO INTER ,X ,Q,47.00,50.15,47.00,50.15,50.15,47.80,71,14617,724844.00,
504008,EMCO LTD.   ,T ,Q,7.50,7.84,7.37,7.84,7.84,7.59,20,3616,27242.00,
504028,GEE LTD     ,X ,Q,31.95,31.95,30.70,31.25,31.25,30.20,16,1221,37655.00,
504036,HIND.RECT   ,B ,Q,121.50,123.35,121.50,123.35,123.35,120.30,2,150,18317.00,
504058,NIPPOBATRY  ,B ,Q,790.00,800.00,790.00,798.45,800.00,778.05,13,209,166447.00,
504067,ZENSAR TECH.,B ,Q,1206.15,1241.15,1193.75,1202.80,1202.80,1189.10,90,601,721345.00,
504076,JYOTI LTD.  ,X ,Q,43.75,48.30,43.75,47.40,47.40,46.00,7,375,16985.00,
504084,KAYCEE IND  ,X ,Q,6866.00,7000.00,6850.00,6958.35,7000.00,7100.00,6,11,75716.00,
504092,INDOKEM LTD.,X ,Q,15.20,17.15,15.20,15.80,15.60,15.40,11,790,12762.00,
504093,PANA ENERG  ,X ,Q,300.95,301.40,285.75,300.15,301.40,287.15,46,2478,733411.00,
504112,NELCO LTD.  ,T ,Q,243.95,248.05,231.20,248.05,248.05,236.25,278,37957,9306023.00,
504132,PERM MAGNETS,X ,Q,100.55,107.10,100.55,107.10,107.10,102.00,75,13893,1479683.00,
504176,HIGH ENERGY ,X ,Q,340.00,364.55,340.00,364.55,364.55,349.25,4,12,4349.00,
504212,UNIV.CABLE  ,B ,Q,144.75,151.80,144.75,149.40,149.20,143.40,142,6647,992246.00,
504220,W.S.INDUSTR.,B ,Q,6.99,6.99,6.89,6.89,6.89,6.52,3,111,765.00,
504258,LAKSHMI ELEC,X ,Q,664.90,736.00,664.50,686.30,689.00,654.40,182,7760,5282621.00,
504286,DELTA MAG   ,B ,Q,56.10,56.10,56.05,56.05,56.05,61.15,2,61,3420.00,
504340,CONFINT     ,X ,Q,2.84,2.84,2.84,2.84,2.84,2.89,1,8,22.00,
504341,RELTD       ,X ,Q,34.70,34.70,34.70,34.70,34.70,33.25,1,1,34.00,
504356,MULTI-PURPOS,XT,Q,16.00,16.00,15.80,15.80,15.80,16.05,2,15,238.00,
504392,KRISHNA VEN ,XT,Q,24.00,24.00,24.00,24.00,24.00,24.45,1,1,24.00,
504605,UNI ABEX    ,X ,Q,588.55,635.00,588.50,635.00,635.00,610.55,8,228,142052.00,
504614,SARDA ENMIN ,B ,Q,395.30,427.80,390.00,413.60,415.00,384.85,741,26375,10929333.00,
504646,BHAGWATI AUT,X ,Q,114.05,116.00,114.00,115.15,115.00,114.00,20,2300,263405.00,
504673,UNIV.PRIME  ,XT,Q,3.17,3.17,3.17,3.17,3.17,3.33,1,300,951.00,
504741,IND.HUME PIP,B ,Q,254.60,275.15,254.00,271.50,275.00,247.65,219,4713,1235507.00,
504746,IND.LINKCHAI,P ,Q,598.50,598.50,598.50,598.50,598.50,630.00,1,5,2992.00,
504786,INVEST &PREC,X ,Q,415.40,415.40,404.00,410.00,410.00,400.50,87,4415,1811509.00,
504840,KAIRA CAN CO,X ,Q,1102.50,1102.50,1102.50,1102.50,1102.50,1050.00,12,31,34177.00,
504879,ORIENT ABRAS,B ,Q,33.60,35.00,33.60,34.85,34.90,32.80,25,3737,128946.00,
504908,DUNCANENG   ,X ,Q,69.55,75.00,69.00,71.75,75.00,72.20,7,145,10293.00,
504918,SANDUR MANG.,X ,Q,1019.00,1029.90,951.00,1011.75,1011.75,979.80,193,2980,2995250.00,
504959,STOVAC IND. ,X ,Q,2657.05,2750.00,2640.00,2676.15,2660.00,2689.10,54,621,1662380.00,
504961,TATA YODOGAW,X ,Q,52.95,53.90,49.05,53.45,53.70,50.05,25,3066,160586.00,
504966,TINPLATE    ,B ,Q,176.80,183.40,176.80,183.40,183.40,174.70,945,74031,13387850.00,
504973,TIFHL       ,A ,Q,659.90,665.00,636.55,660.40,659.15,646.30,108,288208,191049524.00,
504988,WELCAST     ,X ,Q,740.00,793.10,740.00,779.25,793.00,721.00,10,75,58481.00,
505010,AUTO AXLES  ,B ,Q,1127.00,1279.00,1127.00,1265.75,1278.00,1135.70,814,7460,9206999.00,
505029,ATLAS CYCLES,T ,Q,136.80,136.80,131.00,133.40,133.40,132.85,51,4815,637976.00,
505036,AUTO COR.GOA,X ,Q,850.00,890.00,850.00,883.10,883.10,846.35,95,750,654642.00,
505075,SETCO AUTO  ,B ,Q,46.00,47.55,45.60,47.10,47.10,45.05,674,84456,3952511.00,
505141,SCOOTERS IND,T ,Q,45.45,49.95,45.45,47.00,47.00,47.80,23,1023,48205.00,
505160,TALBROS AUTO,B ,Q,277.10,297.60,277.10,294.00,294.00,279.30,214,3552,1038057.00,
505163,ZF STEERING ,B ,Q,967.90,973.80,944.95,951.10,951.10,951.95,200,1405,1346030.00,
505192,SMLISUZU    ,B ,Q,775.00,790.85,775.00,786.50,782.30,767.85,68,764,598635.00,
505196,TIL LTD.    ,B ,Q,386.25,400.35,381.10,386.50,389.00,380.00,298,2811,1095999.00,
505200,EICHER MOTOR,A ,Q,30210.35,30216.30,29532.30,29667.20,29631.00,29895.50,396,884,26407489.00,
505216,ALFRED HERB ,X ,Q,895.00,900.00,895.00,900.00,900.00,900.00,6,46,41375.00,
505230,CIMMCO      ,B ,Q,69.55,73.95,69.55,72.50,72.50,69.80,40,2793,202657.00,
505232,VELJAN      ,X ,Q,1141.20,1198.00,1140.00,1179.45,1189.00,1125.00,57,836,970670.00,
505242,DYNAMAT.TECH,B ,Q,1700.00,1781.00,1684.00,1764.70,1764.05,1678.65,31,200,340389.00,
505250,G.G.DANDEKAR,X ,Q,75.00,75.00,75.00,75.00,75.00,75.15,11,1251,93825.00,
505255,GMM PFAUDLER,B ,Q,833.00,843.85,805.00,825.75,825.00,811.50,69,1286,1061091.00,
505283,KIRLOSAR PN ,B ,Q,890.00,914.35,881.10,888.75,888.00,879.70,62,755,671618.00,
505299,KULK-POWER  ,X ,Q,63.00,72.50,63.00,70.90,70.90,67.75,34,2629,180611.00,
505302,LAXMI AUTOLM,XT,Q,81.45,81.45,81.45,81.45,81.45,85.70,1,200,16290.00,
505324,MANUGRAPH IN,B ,Q,34.20,34.40,33.10,33.85,34.00,33.00,32,102498,3509993.00,
505343,MONOTYPE IND,X ,Q,0.47,0.47,0.47,0.47,0.47,0.49,8,15993,7516.00,
505355,NESCO LTD   ,B ,Q,535.00,544.75,535.00,538.70,540.80,535.00,124,2158,1162772.00,
505358,INTEGRA ENG ,X ,Q,46.50,48.00,46.50,46.70,47.45,46.45,13,2747,129188.00,
505368,REVATHI EQU.,B ,Q,490.00,518.75,490.00,509.35,512.00,480.05,16,88,44153.00,
505400,TEXINFRA    ,B ,Q,59.00,60.45,59.00,60.00,60.00,57.95,56,11318,674280.00,
505412,WENDT(INDIA),B ,Q,2916.45,2925.00,2772.00,2862.15,2859.90,2809.80,46,1712,4877894.00,
505502,PSITINFRA   ,X ,Q,43.10,43.10,43.10,43.10,43.10,43.95,10,7720,332732.00,
505509,RESPON IND  ,B ,Q,79.10,80.00,77.25,78.85,79.00,78.20,165,42924,3386301.00,
505515,SHYAMKAM INV,XT,Q,15.50,16.25,15.50,16.25,16.25,15.50,27,35080,561264.00,
505526,DOLAT INV.  ,X ,Q,17.25,18.85,17.10,17.90,17.90,17.95,803,668362,12005322.00,
505533,WESTLIFE DEV,B ,Q,364.00,367.00,358.05,359.80,359.80,354.95,798,39764,14315512.00,
505537,ZEE ENTER   ,A ,Q,545.25,561.45,545.25,549.10,549.10,550.65,1395,34023,18818631.00,
505576,GOLDCORP    ,X ,Q,67.50,67.55,67.50,67.55,67.55,68.00,2,336,22680.00,
505590,SVPGLOB     ,X ,Q,294.45,294.45,280.00,286.65,288.50,288.40,88,4372,1252705.00,
505665,ANTIF BEARNG,X ,Q,402.00,415.00,401.15,408.00,408.00,405.00,12,400,163790.00,
505681,BIMETAL BEAR,X ,Q,527.00,552.00,527.00,543.25,552.00,524.35,24,833,447261.00,
505688,BHARAT GEARS,B ,Q,164.35,176.10,164.35,173.00,173.20,162.40,178,6334,1083965.00,
505690,BRADY MORRIS,X ,Q,54.10,54.10,54.10,54.10,54.10,54.00,1,50,2705.00,
505693,LATIMMETAL  ,XT,Q,33.00,33.00,33.00,33.00,33.00,31.95,1,200,6600.00,
505700,ELECON ENG  ,B ,Q,66.80,67.55,64.70,66.10,66.10,64.40,668,53808,3577879.00,
505710,GRAUER& WEIL,B ,Q,54.00,56.80,54.00,54.85,54.85,54.30,408,88996,4914629.00,
505712,GUJ.AUTO GE ,X ,Q,194.25,198.00,182.10,195.65,195.95,195.65,91,989,191599.00,
505714,GABRIEL(I)  ,B ,Q,149.95,149.95,147.80,148.20,148.05,146.85,102,3983,591661.00,
505720,HERC.HOISTS ,B ,Q,122.30,126.95,121.35,123.45,123.45,120.05,66,3358,412700.00,
505726,IFB IND.LTD.,B ,Q,1125.00,1260.00,1117.90,1243.05,1245.00,1105.45,541,3773,4574829.00,
505729,SINGER INDIA,X ,Q,52.00,56.00,51.90,55.30,55.30,51.90,488,94462,5162650.00,
505737,INTER.COMBUS,X ,Q,396.95,400.50,385.00,399.65,399.00,391.20,64,754,298052.00,
505744,FED MOG GOE ,B ,Q,429.60,434.80,421.15,425.05,425.05,415.05,95,1217,518332.00,
505750,JOSTS ENG.  ,X ,Q,980.00,1000.00,965.00,988.00,990.00,963.00,19,228,226062.00,
505790,SCHAEFFLER  ,B ,Q,5351.45,5425.00,5351.45,5410.50,5401.00,5334.65,24,48,258949.00,
505800,RANE HOLDIN ,B ,Q,2090.00,2125.00,2065.00,2101.70,2100.00,2058.05,12,20019,41340020.00,
505827,SNL BEARINGS,X ,Q,399.90,408.50,399.90,408.10,408.45,384.75,17,666,268043.00,
505840,JAIPAN INDUS,XT,Q,32.00,33.90,32.00,33.85,33.90,32.30,33,3346,111938.00,
505850,MANCREDIT   ,X ,Q,4.98,5.05,4.90,4.94,4.98,4.87,163,712777,3538197.00,
505854,TRF LTD.    ,B ,Q,207.00,213.75,205.00,207.40,206.10,197.70,275,8403,1745465.00,
505872,WPIL LTD.   ,X ,Q,650.00,668.00,646.00,659.20,662.00,639.35,215,6488,4271117.00,
505890,KENNAMETAL  ,B ,Q,735.00,755.00,723.50,736.95,736.95,735.50,83,4156,3055253.00,
505893,HIND.HARDY  ,XT,Q,131.00,132.30,131.00,131.65,132.30,126.00,2,100,13165.00,
505978,TRITON VALVE,X ,Q,1678.00,1729.00,1678.00,1707.20,1700.00,1694.50,61,282,478073.00,
506003,SUDAL INDUS ,XT,Q,10.81,10.81,10.81,10.81,10.81,10.30,1,100,1081.00,
506022,PRAKASH IND.,B ,Q,163.00,168.30,162.35,168.30,168.30,160.30,1026,124916,20827752.00,
506074,ARSHIYA     ,B ,Q,57.25,58.20,56.25,56.50,56.50,56.60,82,5990,341098.00,
506076,GRIND NORTON,B ,Q,501.95,508.90,494.25,502.45,502.45,493.15,43,315,157540.00,
506105,STANROSE MAF,X ,Q,158.80,158.80,139.05,142.65,146.00,147.65,14,494,70609.00,
506109,GENESYS INT.,B ,Q,221.55,230.00,219.50,220.85,220.85,218.40,118,8921,1982791.00,
506122,PANKAJPIYUS ,X ,Q,58.20,62.90,58.20,58.70,58.20,58.35,14,459,27528.00,
506128,PARNAXLAB   ,X ,Q,49.10,50.80,49.00,49.40,50.80,49.00,8,236,11617.00,
506142,VYAPAR INDS ,X ,Q,29.30,30.55,29.30,29.30,29.30,30.80,17,1173,34689.00,
506146,VISAGAR POL ,B ,Q,1.06,1.06,1.06,1.06,1.06,1.11,2,555,588.00,
506184,KANANI IND  ,B ,Q,6.46,6.46,6.46,6.46,6.46,7.39,2,198,1279.00,
506186,GALAXY ENTER,XT,Q,24.00,24.45,24.00,24.45,24.45,23.30,4,2500,60962.00,
506194,ARIH SUPER  ,B ,Q,117.70,117.90,115.05,115.45,115.30,117.00,20,12634,1488248.00,
506197,BLISSGVS PH ,B ,Q,172.00,173.60,167.50,168.85,169.25,168.35,1226,91331,15476641.00,
506222,INEOSSTYRO  ,B ,Q,804.70,804.90,792.00,802.20,802.95,785.00,22,332,265718.00,
506235,ALEMBIC LTD.,B ,Q,40.70,41.75,40.50,40.70,40.70,39.90,360,42625,1745328.00,
506248,AMINES&PLAST,X ,Q,48.00,50.65,48.00,50.65,50.65,48.25,30,4916,246688.00,
506260,ANUH PHARMA ,X ,Q,148.05,155.50,148.05,151.35,149.00,152.55,68,3633,550067.00,
506261,MODISON MET.,X ,Q,58.50,59.95,57.75,58.45,58.50,56.95,62,11694,687838.00,
506285,BAYER CROP  ,A ,Q,4670.45,4700.00,4670.00,4693.65,4700.00,4675.55,22,73,342067.00,
506390,CLARI CHEM  ,B ,Q,448.00,466.00,440.15,447.35,443.50,443.35,262,3658,1655345.00,
506395,COROM INTER ,A ,Q,440.00,456.35,437.35,446.45,446.45,437.05,353,7357,3276543.00,
506401,DEEPAK NITR.,B ,Q,227.00,246.15,227.00,242.50,242.50,226.05,618,20879,4991846.00,
506405,DHARAMSI CHM,X ,Q,98.40,103.40,98.40,102.60,103.40,95.20,95,22125,2226240.00,
506414,DIL LTD     ,X ,Q,2651.05,2828.80,2651.05,2828.80,2828.80,2694.10,204,2121,5790970.00,
506480,GOCLCORP    ,B ,Q,400.00,400.00,395.00,395.00,395.00,392.10,7,324,128330.00,
506520,JAYSHRI CHEM,X ,Q,13.25,13.70,13.00,13.16,13.16,13.00,30,4760,62709.00,
506522,JL MORISON  ,X ,Q,1500.00,1500.00,1432.05,1447.65,1445.00,1519.20,11,72,104673.00,
506525,KANORIA CHEM,B ,Q,64.10,66.80,64.10,65.95,66.00,63.45,63,5282,348699.00,
506528,KELTECH EN. ,X ,Q,1124.90,1124.90,1056.00,1076.00,1076.00,1068.50,16,62,66526.00,
506530,KEMP & CO.  ,X ,Q,625.00,625.00,625.00,625.00,625.00,598.00,2,15,9375.00,
506532,NITTA GELA  ,X ,Q,187.90,189.70,185.20,188.70,188.90,182.20,34,906,170528.00,
506579,ORIENT.CARB.,B ,Q,1099.90,1099.90,1047.00,1057.35,1051.00,1076.15,137,1970,2103241.00,
506590,PHIL.CARBON ,B ,Q,228.70,251.85,228.70,241.25,241.25,217.95,13294,768229,186011748.00,
506597,AMAL PRODUCT,X ,Q,115.75,122.00,115.75,121.95,122.00,121.00,34,834,99831.00,
506618,PUN.CHEM    ,B ,Q,503.60,527.00,503.60,521.20,521.85,499.00,156,2209,1149164.00,
506642,SADHANA NITR,X ,Q,465.00,480.95,436.20,480.95,480.95,458.05,408,21402,10087458.00,
506655,SUDARSH.CHEM,B ,Q,443.00,469.70,441.25,464.80,464.60,435.80,706,19212,8894070.00,
506685,ULTRAMARINE ,X ,Q,289.00,301.00,280.00,288.40,288.40,289.00,130,4524,1311783.00,
506687,TRANSPEK    ,X ,Q,1250.00,1314.00,1231.05,1296.90,1296.90,1250.15,98,3026,3890817.00,
506690,UNICHEM LAB ,B ,Q,235.90,254.00,233.00,234.55,235.00,232.75,405,22818,5400684.00,
506734,MYS PETRO   ,X ,Q,95.50,101.95,95.50,101.05,101.95,93.45,43,3385,331114.00,
506767,ALKYL AMINES,B ,Q,644.00,660.00,636.00,653.35,653.35,619.90,34,932,601376.00,
506808,TUTICORIN.  ,XT,Q,5.15,5.15,5.15,5.15,5.15,5.42,12,11275,58066.00,
506820,ASTRAZEN.PH.,B ,Q,1157.30,1185.00,1157.15,1176.80,1179.40,1153.30,78,576,674260.00,
506852,PUN.ALKALI  ,XT,Q,62.95,63.00,58.00,63.00,63.00,60.00,243,76670,4782073.00,
506854,TANFAC IND. ,X ,Q,118.00,118.00,113.15,117.65,117.65,114.70,98,12435,1457522.00,
506863,SWADESHI IND,XT,Q,1.12,1.12,1.12,1.12,1.12,1.07,26,11437,12809.00,
506879,GUJ.THEMIS. ,X ,Q,33.05,37.00,33.05,33.40,33.35,32.50,36,3490,117076.00,
506910,JAYSN DYEST ,X ,Q,75.95,75.95,75.95,75.95,75.95,74.45,1,1,75.00,
506919,MAKERS LAB. ,X ,Q,74.00,74.80,72.00,72.15,72.00,71.20,10,921,66974.00,
506943,J.B.CHEMICAL,B ,Q,258.80,268.95,258.00,263.85,264.00,258.50,133,6605,1736867.00,
506981,BL.CHIP TEX ,X ,Q,239.50,239.50,220.50,238.00,238.45,219.75,36,645,151883.00,
507155,JAGATJIT IND,XT,Q,68.40,68.40,68.40,68.40,68.40,72.00,3,223,15253.00,
507180,KESAR ENT.  ,B ,Q,31.30,34.00,31.30,32.85,32.85,32.90,11,302,10153.00,
507205,TILAKNAG IND,B ,Q,17.60,18.50,16.90,17.75,18.00,17.75,321,61759,1087914.00,
507315,SAKTHI SUGAR,B ,Q,16.00,16.15,15.40,15.50,15.50,15.75,77,10596,166083.00,
507410,WALCHANDNGR ,B ,Q,136.50,139.40,136.10,137.90,137.90,135.20,495,31996,4414058.00,
507435,KHOD.INDIA  ,XT,Q,69.00,71.40,68.15,71.40,71.40,68.00,6,85,5867.00,
507438,IFB AGRO    ,T ,Q,611.80,612.30,611.80,612.30,612.30,583.15,20,991,606312.00,
507442,DHARANI SUG ,T ,Q,14.70,15.25,14.35,15.25,15.25,14.70,6,577,8512.00,
507450,THIRU A.SUG.,B ,Q,29.30,29.30,27.50,29.00,29.00,30.00,14,252,7343.00,
507474,KOTHARI FERM,X ,Q,69.10,72.20,67.35,69.55,67.35,68.10,63,4102,287311.00,
507488,G.M.BREWERI ,B ,Q,817.90,824.00,798.15,801.50,801.50,800.00,340,5215,4235727.00,
507490,RANA SUGARS ,B ,Q,4.30,4.30,4.16,4.19,4.19,4.23,84,76290,321103.00,
507498,PICCADILY SU,X ,Q,6.00,6.40,5.62,6.39,6.39,6.47,9,806,4874.00,
507508,RIGA SUGAR  ,XT,Q,7.00,7.55,7.00,7.55,7.55,7.20,9,353,2552.00,
507514,SOM DISTILL.,B ,Q,249.90,263.35,249.90,259.90,259.90,246.40,702,33303,8576134.00,
