SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
538598,VISHAL      ,B ,Q,559.00,559.00,543.00,547.65,543.00,558.50,10,475,263130.00,
538607,TOYAMIND    ,X ,Q,3.80,3.99,3.61,3.67,3.65,3.80,263,401119,1475107.00,
538608, DWITIYA    ,XT,Q,67.90,67.90,67.90,67.90,67.90,68.00,1,5000,339500.00,
538634,VRL         ,X ,Q,52.25,52.25,48.00,48.05,48.00,49.80,3,104,5013.00,
538635,SNOWMAN     ,B ,Q,45.05,45.05,43.10,44.45,44.45,45.50,452,78699,3486215.00,
538653,EML         ,X ,Q,19.30,19.30,19.30,19.30,19.30,19.65,1,100,1930.00,
538666,SHARDACROP  ,A ,Q,425.00,425.00,385.00,392.40,398.00,412.75,97,1097,434210.00,
538683,RELSENSEX   ,B ,Q,355.00,370.00,337.00,370.00,370.00,370.38,7,110,37386.00,
538685,SHEMAROO    ,B ,Q,477.05,492.05,458.20,468.10,485.00,495.00,121,615,294774.00,
538706,ULTRACAB    ,B ,Q,87.00,87.00,84.10,86.50,86.50,86.55,18,3345,287269.00,
538707,RCCL        ,X ,Q,30.00,36.00,28.30,29.25,36.00,33.05,7,432,12625.00,
538708,ETIL        ,X ,Q,15.45,16.25,15.45,16.25,16.25,16.25,20,9825,152276.00,
538713,ATISHAY     ,B ,Q,72.75,79.95,72.75,79.95,79.95,76.55,2,3,225.00,
538715,DHABRIYA    ,T ,Q,129.00,134.95,125.60,125.80,129.95,132.10,15,808,103063.00,
538730,PDSMFL      ,B ,Q,275.00,275.00,274.00,274.00,274.00,275.00,3,112,30788.00,
538732,VGCL        ,T ,Q,66.00,66.00,66.00,66.00,66.00,63.00,1,80,5280.00,
538733,STARLIT     ,B ,Q,10.70,10.70,9.00,10.08,10.25,10.66,13,120,1229.00,
538742,PANACHE     ,XT,Q,35.70,35.70,35.10,35.10,35.10,36.70,7,300,10600.00,
538743,MUDUNURU    ,XT,Q,9.45,9.45,9.45,9.45,9.45,9.06,2,49,463.00,
538770,CRANE INFRA ,X ,Q,6.03,6.03,6.03,6.03,6.03,6.02,1,100,603.00,
538771,PINCON      ,Z ,Q,15.10,15.10,15.10,15.10,15.10,15.85,40,18439,278428.00,
538772,NIYOGIN     ,B ,Q,97.85,99.75,97.85,97.85,97.85,99.80,4,14,1371.00,
538778,AKASHDEEP   ,XT,Q,31.60,31.60,31.55,31.60,31.55,32.60,2,275,8687.00,
538787,GBFL        ,X ,Q,22.70,22.70,22.70,22.70,22.70,23.15,4,10500,238350.00,
538788,GILADAFINS  ,X ,Q,27.00,27.00,27.00,27.00,27.00,26.70,2,205,5535.00,
538795,SAPPL       ,X ,Q,209.00,210.00,205.65,205.65,205.65,209.80,10,3092,644160.00,
538812,AANCHALISP  ,B ,Q,14.90,14.90,12.56,13.00,13.00,13.75,38,7241,96413.00,
538817,CAPPIPES    ,M ,Q,32.00,33.00,30.00,30.00,30.00,31.00,4,6000,187500.00,
538834,MEL         ,X ,Q,10.90,11.10,10.02,10.40,11.00,10.51,36,18341,191714.00,
538835,INTELLECT   ,A ,Q,175.05,192.95,171.30,182.90,182.90,176.80,4281,284723,52371333.00,
538836,MONTECARLO  ,B ,Q,460.00,460.00,437.95,439.60,443.00,455.15,42,416,185536.00,
538837,JSTL        ,X ,Q,34.00,34.75,32.05,34.10,34.10,35.50,16,1985,65882.00,
538857,SCC         ,X ,Q,23.95,23.95,23.95,23.95,23.95,25.20,3,3,71.00,
538858,CAMSONBIO   ,X ,Q,9.78,9.78,9.78,9.78,9.78,10.29,10,3272,32000.00,
538860,PANAFIC     ,X ,Q,0.39,0.39,0.39,0.39,0.39,0.38,17,131380,51238.00,
538861,AMSONS      ,T ,Q,1.53,1.53,1.53,1.53,1.53,1.53,1,10,15.00,
538874,NEXUSCOMMO  ,XT,Q,57.25,58.20,57.25,57.95,58.20,57.30,38,24660,1423298.00,
538891,SIPROJECTS  ,X ,Q,249.60,251.30,245.20,248.65,248.80,248.95,918,14434,3575881.00,
538896,KANCHI      ,XT,Q,253.80,253.80,241.15,241.15,241.15,253.80,118,6388,1551526.00,
538902,DHUN TEAIND ,B ,Q,265.15,265.15,258.00,259.65,259.65,267.70,31,1059,277149.00,
538921,RAFL        ,M ,Q,65.20,65.20,65.20,65.20,65.20,59.90,1,2500,163000.00,
538922,COSYN       ,X ,Q,71.00,73.95,69.00,70.10,70.00,72.65,148,15974,1121719.00,
538961,GENUSPAPER  ,B ,Q,10.26,10.66,9.76,9.85,9.84,10.84,101,49170,499093.00,
538962,MINDACORP   ,B ,Q,158.10,159.95,150.85,153.90,153.90,160.25,997,68908,10583648.00,
538963,PACT        ,XT,Q,5.90,6.29,5.70,5.70,5.70,6.00,9,5208,30659.00,
538965,CONCORD     ,X ,Q,20.95,22.35,16.50,17.20,17.20,19.20,86,11797,210225.00,
538979,GRNLAM IND  ,B ,Q,1101.00,1101.10,1100.00,1100.00,1100.00,1150.00,23,703,773529.00,
538987,TALBROSENG  ,X ,Q,260.00,267.00,255.00,256.65,255.00,270.60,28,974,250156.00,
538992,SAPL        ,X ,Q,202.50,202.50,202.00,202.30,202.00,204.00,2,5,1011.00,
538993,PUROHITCON  ,XT,Q,6.46,6.46,5.86,5.86,5.86,6.16,4,184,1183.00,
539006,PTCIL       ,X ,Q,518.00,518.00,499.00,500.00,500.00,485.20,3,226,116850.00,
539007,PINCONLIFE  ,Z ,Q,2.13,2.13,2.13,2.13,2.13,2.17,21,18315,39010.00,
539011,CHENFERRO   ,XT,Q,13.23,13.23,13.23,13.23,13.23,13.50,1,38,502.00,
539014,KALPACOMME  ,XT,Q,5.98,5.98,5.98,5.98,5.98,6.10,1,1,5.00,
539015,ORTEL       ,B ,Q,15.55,15.55,14.00,14.15,14.15,15.60,6,1449,21970.00,
539017,ASHFL       ,B ,Q,87.95,88.00,76.55,78.25,79.85,81.55,43,4922,388302.00,
539018,BEEKAY      ,X ,Q,300.00,314.80,291.35,291.35,291.35,306.65,16,1371,425037.00,
539026,SSPNFIN     ,M ,Q,23.00,23.00,23.00,23.00,23.00,23.00,5,30000,690000.00,
539040,TTIL        ,X ,Q,4.00,4.01,4.00,4.00,4.00,4.42,13,2980,11923.00,
539042,AGIIL       ,B ,Q,115.50,116.50,106.65,106.80,106.80,112.25,228,146131,16331412.00,
539043,BKMINDST    ,B ,Q,17.55,25.95,17.55,20.35,20.05,21.90,23,3451,70386.00,
539044,MANAKSTELTD ,B ,Q,23.70,25.80,23.70,24.30,24.50,24.90,29,5074,122502.00,
539045,MNKALCOLTD  ,B ,Q,6.35,6.57,6.34,6.53,6.53,6.67,7,613,3898.00,
539046,MNKCMILTD   ,B ,Q,12.45,12.95,11.40,11.47,11.40,12.90,19,2239,26411.00,
539056,ADLABS      ,B ,Q,36.00,36.50,34.55,35.20,35.60,36.45,122,13937,498224.00,
539083,INOXWIND    ,A ,Q,90.00,90.25,86.45,87.10,87.10,89.95,380,35462,3123435.00,
539097,YOGYA       ,M ,Q,18.50,18.50,18.50,18.50,18.50,19.19,1,8000,148000.00,
539099,ATHCON      ,M ,Q,13.50,13.50,13.50,13.50,13.50,13.60,1,2500,33750.00,
539113,PML         ,X ,Q,4400.00,4400.00,4102.00,4243.15,4250.00,4484.90,29,32,134999.00,
539116,OPCHAINS    ,M ,Q,13.00,13.00,13.00,13.00,13.00,15.50,1,25000,325000.00,
539118,VRLLOG      ,B ,Q,352.00,352.00,340.95,341.95,341.25,352.80,73,1789,618106.00,
539122,BODHTREE    ,X ,Q,68.25,68.25,63.15,64.00,64.00,68.95,179,21763,1420079.00,
539125,LAYLA       ,XT,Q,1.87,1.87,1.84,1.84,1.84,1.87,4,35,65.00,
539126,MEP         ,B ,Q,72.55,72.55,67.20,67.75,67.75,73.40,471,71586,4977281.00,
539131,CLLIMITED   ,X ,Q,20.45,22.40,20.30,21.60,22.00,21.35,51,38340,811553.00,
539132,VEGETABLE   ,X ,Q,5.65,6.00,5.14,6.00,6.00,5.61,27,31862,185552.00,
539141,UFO         ,B ,Q,340.55,347.50,335.20,343.80,340.00,349.75,111,1455,496405.00,
539143,SBCL        ,X ,Q,70.40,70.45,69.25,69.30,69.25,70.30,229,3755,263495.00,
539148,SHIVALIK    ,X ,Q,317.00,321.20,294.10,316.60,321.20,305.95,317,26513,8191017.00,
539149,ICSL        ,X ,Q,2.75,2.75,2.75,2.75,2.75,2.66,3,1200,3300.00,
539150,PNCINFRA    ,B ,Q,168.50,171.30,157.20,161.85,161.85,168.05,830,31141,5165660.00,
539151,ARFIN       ,X ,Q,358.50,358.50,325.00,340.30,342.00,358.40,43,640,211439.00,
539169,FUNNY       ,T ,Q,2.50,2.50,2.50,2.50,2.50,2.55,1,200,500.00,
539173,AXISHB23GP  ,F ,Q,10.50,10.75,10.50,10.75,10.75,10.85,4,6000,64000.00,
539176,HAWAENG     ,XT,Q,63.00,63.00,62.50,63.00,63.00,60.00,3,226,14138.00,
539177,AIIL        ,X ,Q,35.70,35.70,30.30,34.75,34.75,32.75,23,389,13373.00,
539195,POEL        ,X ,Q,74.00,74.00,68.00,68.45,68.00,73.85,62,7528,537179.00,
539196,AEL         ,X ,Q,23.30,25.60,23.30,25.50,25.50,24.50,16,1897,47765.00,
539200,NOBPOL      ,XT,Q,0.33,0.34,0.33,0.33,0.33,0.34,5,3599,1213.00,
539201,SATIA       ,XT,Q,382.00,382.70,368.45,368.45,368.45,375.95,41,1366,511419.00,
539207,MANPASAND   ,B ,Q,183.30,183.30,183.30,183.30,183.30,192.90,100,6000,1099800.00,
539219,MUL         ,XT,Q,187.00,196.00,186.00,192.20,195.00,194.80,59,3002,576898.00,
539220,MISHKA      ,B ,Q,18.20,18.20,18.10,18.10,18.10,18.20,6,50000,907500.00,
539221,SPORTKING   ,XT,Q,114.85,114.85,114.85,114.85,114.85,109.40,1,1,114.00,
539223,AMBITION    ,B ,Q,38.50,39.50,37.10,39.50,39.50,39.10,14,5214,198009.00,
539225,JIYAECO     ,B ,Q,136.85,136.90,130.05,133.20,134.70,135.30,212,18756,2490629.00,
539226,RUDRA       ,T ,Q,204.00,205.50,186.20,205.50,205.50,196.00,12,15050,3071475.00,
539227,LOYAL       ,M ,Q,50.30,50.30,50.10,50.10,50.10,56.00,3,9000,451800.00,
539228,GGPL        ,B ,Q,40.50,40.50,40.50,40.50,40.50,39.75,91,23457,950008.00,
539229,MRSS        ,M ,Q,108.75,108.75,106.50,106.50,106.50,118.30,73,53400,5692290.00,
539246,JEL         ,XT,Q,20.15,20.15,20.10,20.10,20.10,19.20,2,20,402.00,
539251,BALKRISHNA  ,B ,Q,72.00,72.20,68.50,69.20,68.50,72.05,19,11053,795868.00,
539252,SCFL        ,T ,Q,9.85,9.98,9.36,9.36,9.36,9.85,43,60183,565999.00,
539254,ADANITRANS  ,A ,Q,134.00,145.00,126.65,131.25,130.00,135.10,992,435618,62033420.00,
539268,SYNGENE     ,A ,Q,596.00,600.95,574.70,587.70,584.00,592.15,557,10998,6434576.00,
539273,PECOS       ,M ,Q,63.00,63.00,63.00,63.00,63.00,63.45,1,1000,63000.00,
539274,BLFL        ,Z ,Q,11.45,11.45,11.20,11.33,11.40,11.00,8,301,3411.00,
539276,KAYA        ,B ,Q,895.00,897.05,842.85,852.20,860.00,900.45,195,1775,1538957.00,
539278,SYMBIOX     ,XT,Q,0.98,0.98,0.98,0.98,0.98,1.00,13,7369,7221.00,
539287,ORTINLAABS  ,B ,Q,14.10,15.10,14.00,14.00,14.00,14.80,24,7695,110857.00,
539289,MJCO        ,B ,Q,484.00,484.00,442.00,449.35,446.10,467.30,287,8436,3834938.00,
539290,BINDALAGRO  ,B ,Q,23.20,23.45,22.60,23.20,23.00,24.10,38,8021,186138.00,
539300,AKSPINTEX   ,X ,Q,33.30,33.30,33.30,33.30,33.30,34.65,2,53,1764.00,
539301,ARVSMART    ,B ,Q,166.00,166.50,158.55,160.60,160.00,167.00,70,3031,492460.00,
539302,POWERMECH   ,B ,Q,918.00,918.00,877.95,892.15,880.10,930.55,348,3424,3061031.00,
539309,RAMASTEEL   ,B ,Q,171.60,173.95,168.95,168.95,168.95,177.80,39,3250,552287.00,
539312,UTISENSETF  ,B ,Q,360.00,360.00,360.00,360.00,360.00,364.90,1,19,6840.00,
539313,UTINIFTETF  ,B ,Q,1100.00,1100.00,1091.00,1093.00,1093.00,1119.00,3,8,8749.00,
539331,VETO        ,B ,Q,186.00,188.00,176.45,177.15,176.45,188.00,502,35010,6359283.00,
539332,NAVKARCORP  ,A ,Q,138.00,141.00,135.00,137.80,140.00,141.50,384,12254,1681383.00,
539333,PENPEBS     ,B ,Q,75.00,79.00,72.50,74.20,74.25,75.05,50,4827,358503.00,
539334,SHREEPUSHK  ,B ,Q,202.00,202.00,175.00,178.15,178.15,201.60,1789,147160,26570399.00,
539336,GUJGAS      ,A ,Q,856.00,856.00,827.05,830.55,832.00,848.00,57,526,440403.00,
539346,SADBHIN     ,B ,Q,121.00,124.30,115.15,117.40,117.05,122.05,79,3894,461479.00,
539351,PRABHAT     ,B ,Q,159.65,180.80,151.00,156.40,160.25,159.70,245,6839,1060325.00,
539353,SWARAJAUTO  ,X ,Q,299.95,299.95,294.10,299.95,299.95,294.10,203,8959,2683905.00,
539354,POLYSPIN    ,X ,Q,106.65,111.95,106.65,107.05,111.95,111.45,16,1112,121903.00,
539359,PRITIKAUTO  ,XT,Q,176.90,177.00,170.00,174.05,175.00,177.25,79,79450,13986419.00,
539363,SKC         ,B ,Q,55.05,60.00,55.05,58.75,58.75,57.35,277,90268,5263826.00,
539391,ACME        ,X ,Q,16.10,17.70,16.05,17.55,17.55,17.75,11,1535,25498.00,
539398,VISHALBL    ,M ,Q,52.60,52.60,52.50,52.50,52.50,56.00,5,11250,590812.00,
539399,BELLACASA   ,B ,Q,155.00,165.00,137.55,153.55,165.00,159.95,34,2483,372109.00,
539400,MALLCOM     ,X ,Q,255.30,260.00,255.25,256.20,255.25,265.00,6,120,30775.00,
539404,SATIN       ,B ,Q,375.25,383.75,360.90,380.45,378.20,378.35,261,3945,1457641.00,
539407,GENCON      ,X ,Q,320.00,323.90,319.20,320.00,320.00,319.65,112,16857,5394359.00,
539410,SIENERGY    ,X ,Q,15.65,16.00,15.35,15.55,15.85,15.40,459,519890,8182944.00,
539428,TEJNAKSH    ,M ,Q,70.00,81.60,70.00,80.00,80.00,73.25,7,12880,998476.00,
539436,COFFEEDAY   ,B ,Q,284.55,285.75,278.10,280.20,280.20,284.65,149,16019,4526375.00,
539437,IDFCBANK    ,A ,Q,39.00,39.05,37.65,38.25,38.25,39.15,3422,1225183,46931864.00,
539447,BEARDSELL   ,B ,Q,38.00,38.00,33.15,35.15,36.00,41.00,12,2154,80113.00,
539448,INDIGO      ,A ,Q,1175.00,1189.40,1155.15,1171.70,1164.00,1176.15,979,33246,38946025.00,
539450,SHK         ,B ,Q,230.50,232.90,227.20,230.20,230.00,229.40,60,2177,500965.00,
539455,DASL        ,XT,Q,26.25,26.70,24.80,26.70,26.70,26.00,23,10385,274735.00,
539470,SHREEGANES  ,X ,Q,384.00,410.00,384.00,410.00,410.00,384.00,9,351,140433.00,
539474,AXISHB28GP  ,F ,Q,9.85,9.85,9.80,9.80,9.80,9.85,3,7500,73650.00,
539479,GTV         ,X ,Q,30.55,30.55,30.50,30.50,30.50,32.10,6,423,12904.00,
539486,GEETANJ     ,XT,Q,1.69,1.69,1.69,1.69,1.69,1.69,1,10,16.00,
539516,HDFCNIFETF  ,B ,Q,1094.55,1094.55,1094.14,1094.55,1094.55,1093.30,5,14,15323.00,
539518,UDAYJEW     ,X ,Q,70.50,70.50,65.10,67.35,67.45,67.40,135,19657,1327169.00,
539520,SHAILJA     ,XT,Q,15.10,15.10,14.90,14.90,14.90,15.10,2,6,90.00,
539523,ALKEM       ,A ,Q,1922.10,1937.05,1893.00,1912.85,1930.40,1924.95,322,2557,4885875.00,
539524,LALPATHLAB  ,A ,Q,862.00,862.00,845.00,857.75,860.00,855.20,30,213,182158.00,
539527,CREATIVE    ,X ,Q,377.15,377.15,377.15,377.15,377.15,384.80,1,5,1885.00,
539528,AAYUSH      ,X ,Q,47.00,50.65,43.00,44.05,49.00,46.60,43,2148,96373.00,
539542,LUXIND      ,B ,Q,1783.70,1794.00,1720.45,1728.90,1720.85,1789.90,168,3017,5336240.00,
539544,ABHIINFRA   ,XT,Q,3.25,3.25,3.25,3.25,3.25,3.25,3,2577,8375.00,
539551,NH          ,B ,Q,222.00,234.00,220.00,228.90,228.90,227.75,148,12865,2893830.00,
539561,ROXY        ,XT,Q,12.60,12.60,12.60,12.60,12.60,13.23,12,16000,201600.00,
539595,NATECO      ,X ,Q,86.00,86.05,85.30,85.95,85.90,86.05,119,33296,2859949.00,
539597,JSLHISAR    ,B ,Q,171.50,172.00,162.10,163.10,163.10,173.25,607,55040,9128886.00,
539599,KEL         ,X ,Q,17.80,17.80,17.80,17.80,17.80,17.40,1,100,1780.00,
539636,PRECAM      ,B ,Q,89.90,91.95,87.50,88.65,88.75,90.55,116,4323,385362.00,
539658,TEAMLEASE   ,B ,Q,2774.00,2840.00,2600.00,2647.70,2650.00,2794.70,312,1079,2928415.00,
539659,VIDLI       ,M ,Q,50.00,50.00,50.00,50.00,50.00,53.40,2,2000,100000.00,
539660,SAHYOGMULT  ,XT,Q,3.44,3.44,3.44,3.44,3.44,3.29,1,10,34.00,
539661,ACEMEN      ,XT,Q,21.50,21.50,21.50,21.50,21.50,21.50,4,24000,516000.00,
539678,QUICKHEAL   ,B ,Q,286.00,288.00,268.60,273.65,273.65,289.60,726,46179,12901807.00,
539686,KPEL        ,M ,Q,241.00,241.00,241.00,241.00,241.00,231.00,1,800,192800.00,
539693,ALORA       ,X ,Q,1.54,1.54,1.54,1.54,1.54,1.57,3,1000,1540.00,
539724,HYPERSOFT   ,X ,Q,7.21,7.21,7.21,7.21,7.21,6.94,1,1,7.00,
539725,GOKULAGRO   ,B ,Q,15.75,15.85,15.50,15.70,15.70,15.90,86,88378,1391669.00,
539730,FREDUN      ,XT,Q,285.60,285.60,285.60,285.60,285.60,291.40,5,458,130804.00,
539742,SIMBHALS    ,B ,Q,12.00,12.00,10.11,10.43,10.40,11.93,126,19661,212222.00,
539770,DARJEELING  ,XT,Q,27.55,29.00,27.55,28.80,29.00,29.00,10,1355,37832.00,
539785,PDMJEPAPER  ,B ,Q,24.90,24.90,23.20,23.50,23.50,24.90,142,29417,697359.00,
539787,HCG         ,B ,Q,271.00,279.75,267.40,275.70,277.00,280.00,87,1297,355420.00,
539798,UMIYA       ,M ,Q,87.45,90.75,87.40,89.10,87.40,91.95,3,3750,332000.00,
539799,BHARATWIRE  ,B ,Q,106.00,106.00,98.00,100.55,101.40,107.75,446,57119,5741708.00,
539800,CHDCHEM     ,M ,Q,9.00,9.00,9.00,9.00,9.00,9.64,1,10000,90000.00,
539807,INFIBEAM    ,A ,Q,162.00,162.00,149.35,152.70,152.70,162.15,3486,982055,151646136.00,
539839,FRANKLIN    ,M ,Q,21.80,21.85,21.60,21.80,21.80,21.05,9,56000,1220600.00,
539841,LANCER      ,B ,Q,70.50,72.45,67.50,71.75,72.45,69.00,55,10451,735129.00,
539844,EQUITAS     ,A ,Q,157.95,159.05,152.65,153.75,154.35,159.30,1107,101797,15794031.00,
539861,SKIL        ,B ,Q,20.35,21.40,19.55,20.10,19.90,20.45,24,2163,44678.00,
539871,THYROCARE   ,B ,Q,595.80,595.80,586.00,589.15,589.15,592.60,31,319,188077.00,
539872,BAJAJHCARE  ,M ,Q,405.10,405.10,394.00,394.00,394.00,421.00,3,1200,481640.00,
539874,UJJIVAN     ,A ,Q,388.40,392.15,372.00,388.65,388.65,388.35,1699,434205,166809000.00,
539876,CROMPTON    ,A ,Q,223.05,227.10,223.00,225.10,225.10,222.85,242,10208,2301485.00,
539883,PILANIINVS  ,T ,Q,2440.00,2440.00,2350.00,2356.30,2350.00,2410.00,12,58,137276.00,
539884,DARSHANORNA ,M ,Q,81.00,81.00,80.00,80.00,80.00,81.90,2,3000,241000.00,
539889,PARAGMILK   ,A ,Q,311.00,311.15,288.30,295.45,295.45,310.80,1408,80910,24238418.00,
539910,KOCL        ,XT,Q,1.05,1.05,1.05,1.05,1.05,1.10,2,1100,1155.00,
539917,NAGARFERT   ,B ,Q,14.35,14.35,13.61,13.69,13.69,14.34,212,83892,1164037.00,
539939,YASHCHEM    ,M ,Q,80.50,81.25,80.50,81.20,81.20,80.35,5,9375,757593.00,
539940,MAXVIL      ,B ,Q,65.45,66.00,63.20,63.80,63.70,66.20,94,6311,406839.00,
539956,TAALENT     ,XT,Q,247.10,264.00,246.05,246.05,246.05,258.95,40,3226,797067.00,
539957,MGL         ,A ,Q,808.80,813.85,797.90,801.90,804.00,810.85,530,11651,9350175.00,
539962,QFSL        ,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,200,38.00,
539963,ZEAL        ,M ,Q,515.00,515.10,506.00,506.00,506.00,511.00,7,2000,1024800.00,
539978,QUESS       ,B ,Q,1160.05,1178.20,1138.00,1151.55,1152.00,1153.55,810,9711,11269224.00,
539979,DIGJAMLTD   ,B ,Q,7.31,7.35,6.87,7.00,7.00,7.43,179,74684,531338.00,
539980,MIDCAPIWIN  ,B ,Q,72.00,73.00,65.80,66.24,66.06,72.00,20,104,7071.00,
539981,MAXINDIA    ,A ,Q,80.35,80.40,77.75,77.95,77.90,80.75,321,31603,2496046.00,
539982,ASYL        ,M ,Q,27.15,27.25,27.15,27.15,27.15,30.15,11,63250,1717812.00,
539984,HUIL        ,X ,Q,970.00,999.00,970.00,999.00,999.00,1000.00,2,2,1969.00,
539985,TITAANIUM   ,M ,Q,5.90,5.90,5.90,5.90,5.90,6.20,1,8000,47200.00,
539986,COMSYN      ,M ,Q,41.00,42.90,40.10,42.90,42.90,44.40,4,12000,492300.00,
539992,LLOYDSTEEL  ,T ,Q,1.22,1.22,1.22,1.22,1.22,1.28,40,31795,38789.00,
539997,KPL         ,M ,Q,46.00,46.55,45.50,45.50,45.50,44.75,5,15000,691800.00,
540005,LTI         ,A ,Q,1663.60,1696.00,1600.00,1611.05,1611.05,1654.05,784,12467,20537269.00,
540006,BULL        ,XT,Q,160.00,162.75,158.10,158.60,158.60,160.05,58,31850,5097636.00,
540024,ASHARI      ,X ,Q,55.45,55.45,55.45,55.45,55.45,58.35,3,23,1275.00,
540025,ADVENZYMES  ,A ,Q,214.70,214.70,206.70,208.55,208.55,213.80,533,36566,7671336.00,
540027,PTIL        ,M ,Q,238.00,241.90,219.00,233.10,221.10,242.20,41,68500,16278300.00,
540047,DBL         ,A ,Q,850.00,862.75,818.50,818.50,818.50,861.55,1778,45937,38427352.00,
540048,SPAL        ,B ,Q,329.00,334.35,323.25,330.35,332.00,316.25,55,1125,371444.00,
540061,BIGBLOC     ,B ,Q,118.95,118.95,114.00,114.60,114.00,117.95,93,6850,802306.00,
540063,ECS         ,X ,Q,3.65,3.67,3.60,3.67,3.67,3.60,35,4723,17228.00,
540064,FRETAIL     ,A ,Q,584.15,584.15,539.10,577.10,577.10,586.15,1743,62485,35191262.00,
540065,RBLBANK     ,A ,Q,510.10,518.65,508.80,513.75,513.75,507.30,2727,189245,96910338.00,
540071,CAMSONSEEDS ,XT,Q,17.15,17.15,17.15,17.15,17.15,18.05,14,4168,71481.00,
540073,BLS         ,B ,Q,182.00,182.00,168.45,173.65,173.50,183.45,852,45858,8003371.00,
540082,RSTL        ,M ,Q,27.50,27.50,27.50,27.50,27.50,26.85,1,3000,82500.00,
540083,TVVISION    ,B ,Q,9.63,9.63,9.63,9.63,9.63,10.13,2,270,2600.00,
540108,TAHL        ,X ,Q,22.35,22.40,22.35,22.40,22.40,21.35,27,45985,1030058.00,
540115,LTTS        ,A ,Q,1344.00,1356.35,1290.15,1304.40,1304.40,1339.05,802,8894,11809773.00,
540124,GNA         ,B ,Q,499.90,499.90,472.15,479.50,479.50,494.90,571,13460,6499693.00,
540125,RADHIKAJWE  ,M ,Q,25.45,25.45,25.20,25.20,25.20,26.50,15,36800,928240.00,
540133,ICICIPRULI  ,B ,Q,414.00,414.00,399.20,403.60,403.60,411.60,875,27215,11011479.00,
540134,IISL        ,X ,Q,27.60,28.00,26.90,26.90,26.90,27.60,178,14341,392483.00,
540136,HPL         ,B ,Q,94.10,94.50,91.75,92.35,92.20,94.95,185,11631,1078011.00,
540143,SAGARSOFT   ,X ,Q,157.55,164.75,157.55,157.55,157.55,165.80,163,17612,2792459.00,
540144,DRA         ,M ,Q,20.95,20.95,20.95,20.95,20.95,22.60,1,2500,52375.00,
540145,VALIANTORG  ,M ,Q,806.05,806.05,790.00,797.50,795.00,810.85,15,3150,2517622.00,
540146,ACML        ,M ,Q,129.00,129.05,129.00,129.05,129.05,119.00,2,2000,258050.00,
540153,ENDURANCE   ,B ,Q,1246.15,1246.15,1205.50,1226.90,1226.90,1249.95,245,1555,1916686.00,
540159,PURPLE      ,XT,Q,21.65,21.65,21.65,21.65,21.65,22.70,1,300,6495.00,
540173,PNBHOUSING  ,A ,Q,1161.00,1168.10,1113.25,1121.45,1124.00,1174.70,501,3616,4106285.00,
540175,REGENCY     ,X ,Q,49.00,49.95,46.35,48.00,48.00,47.60,106,15527,763843.00,
540180,VBL         ,B ,Q,748.55,754.95,721.00,750.90,752.00,748.85,138,2007,1473800.00,
540192,LKPSEC      ,X ,Q,19.75,19.75,18.50,18.65,18.55,19.75,43,13387,251733.00,
540203,SFL         ,B ,Q,1440.00,1487.60,1428.65,1470.50,1470.00,1471.35,82,168,246172.00,
540204,NIDL        ,XT,Q,50.75,50.75,50.75,50.75,50.75,53.40,1,100,5075.00,
540205,AVL         ,M ,Q,72.00,72.05,71.00,71.00,71.00,71.55,3,6000,430100.00,
540210,TMRVL       ,B ,Q,74.20,74.20,71.00,71.55,72.00,75.60,21,887,64085.00,
540212,TCIEXP      ,B ,Q,520.00,520.00,495.10,510.15,512.20,523.35,98,1060,537217.00,
540222,LAURUSLABS  ,A ,Q,462.00,466.60,452.00,452.10,452.10,461.00,124,6219,2848384.00,
540243,NEWLIGHT    ,XT,Q,28.95,28.95,27.80,28.00,28.00,28.00,117,6847,194827.00,
540266,GLCL        ,XT,Q,37.20,39.00,37.20,37.85,39.00,37.40,23,28086,1047721.00,
540267,FLORACORP   ,XT,Q,13.00,13.00,13.00,13.00,13.00,13.50,1,10,130.00,
540268,DHANVARSHA  ,X ,Q,35.70,35.70,35.70,35.70,35.70,35.70,1,5,178.00,
540269,SKL         ,M ,Q,13.15,13.20,13.10,13.15,13.15,13.15,4,40000,526000.00,
540293,PRICOLLTD   ,B ,Q,74.75,74.75,71.35,71.95,71.35,75.15,193,17719,1286507.00,
540311,JITFINFRA   ,T ,Q,22.75,22.75,22.15,22.15,22.15,23.30,21,1367,30826.00,
540361,DANUBE      ,XT,Q,1.61,1.61,1.58,1.58,1.58,1.61,3,1006,1589.00,
540366,RADIOCITY   ,B ,Q,321.00,327.90,315.00,316.80,315.00,321.60,53,372,118928.00,
540376,DMART       ,A ,Q,1481.00,1497.85,1425.55,1452.45,1452.45,1486.40,6774,116154,170165536.00,
540393,SMLT        ,M ,Q,48.00,48.05,48.00,48.05,48.05,47.00,2,4000,192100.00,
540395,CHEMCRUX    ,M ,Q,37.60,37.60,37.40,37.45,37.50,35.85,11,44000,1650600.00,
540396,MANOMAY     ,M ,Q,35.50,36.50,35.50,35.80,35.80,35.20,8,40000,1432400.00,
540401,MAXIMUS     ,M ,Q,37.50,37.50,37.50,37.50,37.50,40.25,1,3000,112500.00,
